"ID","Year","Title"
"dg016350",1780,"John Sullivan to the Marquis de Barbe-Marbois"
"dg016351",1780,"Theodorick Bland to St. George Tucker"
"dg016352",1780,"John Hanson to Charles Carroll of Carrollton"
"dg016353",1780,"John Hanson to Thomas Sim Lee"
"dg016354",1780,"Joseph Clarke and Jonathan Arnold"
"dg016355",1780,"John Sullivan to Meshech Weare"
"dg016356",1780,"Committee for Foreign Affairs to John Adams"
"dg016357",1780,"Committee of Congress to Nathanael Greene"
"dg016358",1780,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg016359",1780,"James Madison to Joseph Jones"
"dg016360",1780,"James Madison to Edmund Pendleton"
"dg016361",1780,"John Sullivan's Memorial"
"dg016362",1780,"Virginia Delegates to Thomas Jefferson"
"dg016363",1780,"John Mathews to Nathanael Greene"
"dg016364",1780,"Virginia Delegates to Thomas Jefferson"
"dg016365",1780,"Samuel Huntington to Richard Bache"
"dg016366",1780,"Samuel Huntington to John Laurens"
"dg016367",1780,"Samuel Huntington to Joseph Reed"
"dg016368",1780,"James Lovell to John Adams"
"dg016369",1780,"Artemas Ward to Unknown"
"dg016370",1780,"Samuel Huntington to Job Sumner"
"dg016371",1780,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg016372",1780,"Samuel Huntington to George Washington"
"dg016373",1780,"James Duane to Joseph Reed"
"dg016374",1780,"Samuel Huntington to Matthew Maus"
"dg016375",1780,"Samuel Huntington to George Washington"
"dg016376",1780,"John Witherspoon to William Livingston"
"dg016377",1780,"Samuel Adams to John Adams"
"dg016378",1780,"Theodorick Bland to Thomas Jefferson"
"dg016379",1780,"Samuel Huntington to John Adams"
"dg016380",1780,"Samuel Huntington to John Jay"
"dg016381",1780,"Thomas McKean to John Adams"
"dg016382",1780,"John Sullivan to George Washington"
"dg016383",1780,"Oliver Wolcott to Jonathan Trumbull, Sr."
"dg016384",1780,"Abraham Clark to Elias Dayton"
"dg016385",1780,"James Lovell to Abigail Adams"
"dg016386",1780,"James Lovell to Elbridge Gerry"
"dg016387",1780,"James Lovell to John Hancock"
"dg016388",1780,"James Lovell to Samuel Holten"
"dg016389",1780,"James Madison to Joseph Jones"
"dg016390",1780,"James Madison to Edmund Pendleton"
"dg016391",1780,"Samuel Adams to John Adams"
"dg016392",1780,"Thomas Burke to John Adams"
"dg016393",1780,"Samuel Huntington to Francis Dana"
"dg016394",1780,"Chevalier de La Luzerne"
"dg016395",1780,"Samuel Huntington to George Washington"
"dg016396",1780,"Samuel Johnston to James Iredell"
"dg016397",1780,"James Lovell to Benjamin Franklin"
"dg016398",1780,"Virginia Delegates to William Livingston"
"dg016399",1780,"Samuel Huntington to the States"
"dg016400",1780,"Oliver Wolcott to Samuel Lyman"
"dg016401",1780,"William Burnet to William Livingston"
"dg016402",1780,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg016403",1780,"Thomas McKean to John Dickinson"
"dg016404",1780,"Jesse Root to Oliver Ellsworth"
"dg016405",1780,"John Sullivan to Meshech Weare"
"dg016406",1780,"John Sullivan to Meshech Weare"
"dg016407",1780,"Charles Thomson to John Dickinson"
"dg016408",1780,"Thomas Bee to Benjamin Huntington"
"dg016409",1780,"Thomas Burke to John Laurens"
"dg016410",1780,"William Burnet to William Livingston"
"dg016411",1780,"William Floyd to George Clinton"
"dg016412",1780,"James Lovell to Elbridge Gerry"
"dg016413",1780,"James Madison to Edmund Pendleton"
"dg016414",1780,"William Sharpe to Unknown"
"dg016415",1780,"Jesse Root to Jonathan Trumbull, Sr."
"dg016416",1780,"Oliver Wolcott to Andrew Adams"
"dg016417",1780,"Oliver Wolcott to John Laurens"
"dg016418",1780,"Theodorick Bland to George Weedon"
"dg016419",1780,"Samuel Huntington to George Washington"
"dg016420",1780,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg016421",1780,"Samuel Adams to John Scollay"
"dg016422",1780,"Ezekiel Cornell to William Greene"
"dg016423",1780,"John Sullivan to Meshech Weare"
"dg016424",1780,"Virginia Delegates to Samuel Nightingale, Jr."
"dg016425",1780,"Samuel Huntington to Etienne d'Audibert Caille"
"dg016426",1780,"Samuel Huntington to the Sultan of Morocco"
"dg016427",1780,"Artemas Ward to Unknown"
"dg016428",1780,"Samuel Adams to James Warren"
"dg016429",1781,"Samuel Huntington to John Adams"
"dg016430",1781,"Samuel Huntington to Benjamin Franklin"
"dg016431",1781,"Samuel Huntington to John Laurens"
"dg016432",1781,"Samuel Huntington to William V"
"dg016433",1781,"Virginia Delegates to Thomas Jefferson"
"dg016434",1781,"Artemas Ward to Joseph Ward"
"dg016435",1781,"James Duane's Memoranda"
"dg016436",1781,"James Duane to George Washington"
"dg016437",1781,"Samuel Huntington to Nathanael Greene"
"dg016438",1780,"Samuel Huntington to the Comte de Vergennes"
"dg016439",1781,"Samuel Huntington to George Washington"
"dg016440",1780,"James Lovell to John Adams"
"dg016441",1781,"James Lovell to Samuel Holten"
"dg016442",1780,"John Sullivan to George Washington"
"dg016443",1781,"Virginia Delegates to Samuel Nightingale, Jr."
"dg016444",1781,"Oliver Wolcott to Oliver Ellsworth"
"dg016445",1781,"Samuel Huntington to Certain States"
"dg016446",1781,"Theodorick Bland to George Washington"
"dg016447",1781,"Committee of Congress to Nathanael Greene"
"dg016448",1780,"Samuel Huntington to Benjamin Franklin"
"dg016449",1780,"Samuel Huntington to Jean de Neufville & Son"
"dg016450",1781,"Samuel Huntington to John Hancock"
"dg016451",1781,"Samuel Huntington to James Reed"
"dg016452",1781,"Samuel Huntington to Meshech Weare"
"dg016453",1781,"to Joseph Reed"
"dg016454",1781,"Samuel Huntington to George Washington"
"dg016455",1780,"James Lovell to John Adams"
"dg016456",1781,"James Lovell to Francis Dana"
"dg016457",1781,"to Samuel Huntington"
"dg016458",1781,"the Commander at Brunswick or Elizabethtown"
"dg016459",1781,"to Joseph Reed"
"dg016460",1781,"to George Washington"
"dg016461",1781,"to Samuel Huntington"
"dg016462",1781,"to Joseph Reed"
"dg016463",1780,"to Joseph Reed"
"dg016464",1781,"Georgia Delegates' ""Observations"""
"dg016465",1781,"Samuel Huntington to Theodorick Bland"
"dg016466",1781,"Samuel Huntington to Theodorick Bland"
"dg016467",1781,"James Lovell to Abigail Adams"
"dg016468",1781,"James Lovell to John Adams"
"dg016469",1781,"James Lovell to Timothy Pickering"
"dg016470",1781,"Jesse Root to Jonathan Trumbull, Sr."
"dg016471",1781,"James M. Varnum to William Greene"
"dg016472",1780,"Committee of Congress to Nathanael Greene"
"dg016473",1781,"to Samuel Huntington"
"dg016474",1781,"to William Livingston"
"dg016475",1781,"to Joseph Reed"
"dg016476",1781,"to George Washington"
"dg016477",1781,"Samuel Huntington to John Adams"
"dg016478",1781,"Samuel Huntington to John Adams"
"dg016479",1781,"Samuel Huntington to Nathanael Greene"
"dg016480",1780,"Samuel Huntington to the States"
"dg016481",1781,"James Madison to Thomas Jefferson"
"dg016482",1781,"James Madison to Edmund Pendleton"
"dg016483",1781,"Oliver Wolcott to Jonathan Trumbull, Sr."
"dg016484",1781,"Draft Proclamation"
"dg016485",1781,"to Samuel Huntington"
"dg016486",1781,"to Samuel Huntington"
"dg016487",1781,"to George Washington"
"dg016488",1781,"to Samuel Huntington"
"dg016489",1781,"Charles Thomson to Richard Peters"
"dg016490",1781,"Samuel Huntington to Daniel Brodhead"
"dg016491",1781,"Samuel Huntington to John Hancock"
"dg016492",1781,"Samuel Huntington to John Laurens"
"dg016493",1781,"Samuel Huntington to Joseph Reed"
"dg016494",1781,"Samuel Huntington to George Washington"
"dg016495",1781,"Charles Thomson to John Hancock"
"dg016496",1781,"George Washington"
"dg016497",1781,"Samuel Huntington to George Clinton"
"dg016498",1781,"Samuel Huntington to Nathanael Greene"
"dg016499",1781,"Samuel Huntington to the States"
"dg016500",1781,"Samuel Huntington to George Washington"
"dg016501",1781,"James Madison to Nathanael Greene"
"dg016502",1781,"John Sullivan to the Chevalier de La Luzerne"
"dg016503",1781,"Samuel Adams to Richard Henry Lee"
"dg016504",1781,"to George Washington"
"dg016505",1781,"James Lovell to Elbridge Gerry"
"dg016506",1781,"Samuel J. Atlee to Joseph Reed"
"dg016507",1781,"Thomas Bee to John Laurens"
"dg016508",1781,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg016509",1781,"William Floyd to George Clinton"
"dg016510",1781,"Samuel Huntington to George Washington"
"dg016511",1781,"James Lovell to Samuel Holten"
"dg016512",1781,"James Madison to Edmund Pendleton"
"dg016513",1781,"North Carolina Delegates to John Laurens"
"dg016514",1781,"Jesse Root to Hezekiah Wyllys"
"dg016515",1781,"Oliver Wolcott to Tapping Reeve"
"dg016516",1781,"Samuel Adams to John Pitts"
"dg016517",1781,"Samuel Huntington to John Cochran"
"dg016518",1781,"Samuel Huntington to Thomas Sim Lee"
"dg016519",1781,"Samuel Huntington to George Washington"
"dg016520",1781,"Samuel Huntington to Caesar Rodney"
"dg016521",1781,"Charles Thomson to Thomas Johnson, Jr."
"dg016522",1781,"John Sullivan to Meshech Weare"
"dg016523",1781,"John Sullivan to John Wendell"
"dg016524",1781,"James Lovell to Baron von Steuben"
"dg016525",1781,"Samuel J. Atlee to Samuel Huntington"
"dg016526",1781,"Samuel Huntington to Baron von Steuben"
"dg016527",1781,"James Madison to Edmund Pendleton"
"dg016528",1781,"Virginia Delegates to Thomas Jefferson"
"dg016529",1781,"Samuel Huntington to Egbert Benson"
"dg016530",1781,"Samuel Huntington to George Washington"
"dg016531",1781,"Theodorick Bland to St. George Tucker"
"dg016532",1781,"John Sullivan to Hugh Shiell"
"dg016533",1781,"Samuel Huntington to Certain States"
"dg016534",1781,"Samuel Huntington to George Washington"
"dg016535",1781,"John Sullivan to Alexander McDougall"
"dg016536",1781,"Theodorick Bland to Thomas Jefferson"
"dg016537",1781,"James Duane to George Washington"
"dg016538",1781,"James Lovell to Samuel Holten"
"dg016539",1781,"John Mathews to William Livingston"
"dg016540",1781,"Jesse Root to Jonathan Trumbull, Sr."
"dg016541",1781,"Jesse Root to William Williams"
"dg016542",1781,"John Sullivan to George Washington"
"dg016543",1781,"John Sullivan to Meshech Weare"
"dg016544",1781,"Charles Thomson to Unknown"
"dg016545",1781,"James M Varnum to William Greene"
"dg016546",1781,"Thomas Burke to William Bingham"
"dg016547",1781,"William Floyd to Unknown"
"dg016548",1781,"James Lovell to Abigail Adams"
"dg016549",1781,"John Mathews to George Washington"
"dg016550",1780,"William Sharpe to Nathanael Greene"
"dg016551",1781,"South Carolina Delegates to Thomas Jefferson"
"dg016552",1781,"Virginia Delegates to Thomas Jefferson"
"dg016553",1781,"Samuel Adams to Elizabeth Adams"
"dg016554",1781,"Samuel Adams to James Warren"
"dg016555",1781,"Samuel J. Atlee to Abraham DeHuff"
"dg016556",1781,"James Lovell to Samuel Cooper"
"dg016557",1781,"James Lovell to Horatio Gates"
"dg016558",1781,"James Lovell to Elbridge Gerry"
"dg016559",1781,"Charles Thomson to Jonathan Trumbull, Sr."
"dg016560",1781,"Virginia Delegates' Proposed Instructions"
"dg016561",1781,"Samuel Huntington to Timothy Pickering"
"dg016562",1781,"Samuel Huntington to Joseph Reed"
"dg016563",1781,"Samuel Huntington to George Washington"
"dg016564",1781,"Samuel Adams to James Bowdoin"
"dg016565",1781,"and Pierre Van Cortlandt"
"dg016566",1781,"James Duane to John Morin Scott"
"dg016567",1781,"Samuel Huntington to Frederick Paschke"
"dg016568",1781,"Samuel Huntington to Joseph Reed"
"dg016569",1781,"Thomas McKean to Thomas Collins"
"dg016570",1781,"James Madison's Motion on an Impost"
"dg016571",1781,"James M. Varnum to John Innes Clark"
"dg016572",1781,"John Witherspoon to William Livingston"
"dg016573",1781,"John Witherspoon to Jonathan Trumbull, Sr."
"dg016574",1781,"Joseph Jones to Theodorick Bland"
"dg016575",1781,"Thomas Bee to William Jackson"
"dg016576",1781,"James Lovell to Timothy Pickering"
"dg016577",1781,"John Sullivan to Meshech Weare"
"dg016578",1780,"Theodorick Bland to Richard Henry Lee"
"dg016579",1781,"Thomas Burke to William Bingham"
"dg016580",1781,"Joseph Jones to Thomas Jefferson"
"dg016581",1781,"James Lovell to Elbridge Gerry"
"dg016582",1781,"Alexander McDougall to Hugh Shiell"
"dg016583",1781,"William Floyd to George Clinton"
"dg016584",1781,"Samuel Huntington to the States"
"dg016585",1781,"James Lovell to Samuel Holten"
"dg016586",1781,"Jesse Root to Oliver Ellsworth"
"dg016587",1781,"Jesse Root to Benjamin Huntington"
"dg016588",1781,"Artemas Ward to Unknown"
"dg016589",1781,"Thomas Bee to William Jackson"
"dg016590",1781,"Thomas Bee to John Laurens"
"dg016591",1781,"Theodorick Bland to Thomas Jefferson"
"dg016592",1781,"Abraham Clark to the Board of War"
"dg016593",1781,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg016594",1781,"William Floyd to Jeremiah Wadsworth"
"dg016595",1781,"Samuel Huntington to George Washington"
"dg016596",1781,"Samuel Huntington to George Washington"
"dg016597",1781,"William Sharpe to George Washington"
"dg016598",1781,"Samuel J. Atlee to George Washington"
"dg016599",1781,"Samuel Johnston to James Iredell"
"dg016600",1781,"Joseph Jones to Thomas Jefferson"
"dg016601",1781,"John Mathews to Nathanael Greene"
"dg016602",1781,"James M. Varnum to Catharine Greene"
"dg016603",1781,"Samuel J. Atlee to Joseph Reed"
"dg016604",1781,"Samuel Huntington to Nathanael Greene"
"dg016605",1781,"Committee of Congress to Charles Pettit"
"dg016606",1781,"John Mathews to William Livingston"
"dg016607",1781,"Daniel Carroll to Thomas Sim Lee"
"dg016608",1781,"James Lovell to Elbridge Gerry"
"dg016609",1781,"James Madison to Edmund Pendleton"
"dg016610",1781,"Virginia Delegates to Thomas Jefferson"
"dg016611",1781,"Virginia Delegates to Thomas Jefferson"
"dg016612",1781,"Samuel Huntington to George Washington"
"dg016613",1781,"Thomas Burke to Hugh Shiell"
"dg016614",1781,"Samuel Johnston to James Iredell"
"dg016615",1781,"Alexander McDougall to George Washington"
"dg016616",1781,"John Mathews to George Washington"
"dg016617",1781,"James M. Varnum to Horatio Gates"
"dg016618",1781,"Theodorick Bland to Charles Pettit"
"dg016619",1781,"the American Philosophical Society"
"dg016620",1781,"Daniel Carroll to Thomas Sim Lee"
"dg016621",1781,"Samuel Huntington to John Hancock"
"dg016622",1781,"James Lovell to Abigail Adams"
"dg016623",1781,"Alexander McDougall to Hugh Shiell"
"dg016624",1781,"Massachusetts Delegates to John Hancock"
"dg016625",1781,"Daniel Carroll to Thomas Sim Lee"
"dg016626",1780,"James Duane to Mary Duane"
"dg016627",1781,"Samuel Huntington to Nathanael Greene"
"dg016628",1781,"Samuel Huntington to William Greene"
"dg016629",1781,"Samuel Huntington to George Washington"
"dg016630",1781,"Samuel Huntington to George Washington"
"dg016631",1781,"James Lovell to Elbridge Gerry"
"dg016632",1781,"James Lovell to John Jay"
"dg016633",1781,"Jesse Root to Jonathan Trumbull, Sr."
"dg016634",1781,"Virginia Delegates to Thomas Jefferson"
"dg016635",1781,"Samuel Huntington to Robert Morris"
"dg016636",1781,"Samuel Huntington to George Washington"
"dg016637",1781,"Joseph Jones to George Washington"
"dg016638",1781,"James M. Varnum to William Greene"
"dg016639",1781,"Daniel Carroll to Thomas Sim Lee"
"dg016640",1781,"Samuel Huntington to Thomas Jefferson"
"dg016641",1781,"Samuel Huntington to George Washington"
"dg016642",1781,"Meriwether Smith to Virginia House of Delegates"
"dg016643",1781,"Samuel Huntington to Thomas Sim Lee"
"dg016644",1781,"Samuel Huntington to Joseph Reed"
"dg016645",1781,"Thomas Rodney's Diary"
"dg016646",1781,"Oliver Wolcott to Samuel Lyman"
"dg016647",1781,"Daniel Carroll to Thomas Sim Lee"
"dg016648",1781,"James Duane to Mary Duane"
"dg016649",1781,"Samuel Huntington to John Hancock"
"dg016650",1781,"Samuel Johnston to James Iredell"
"dg016651",1781,"Joseph Jones to George Washington"
"dg016652",1781,"the Massachusetts General Court"
"dg016653",1781,"William Sharpe to George Washington"
"dg016654",1781,"Meriwether Smith to George Weedon"
"dg016655",1781,"Virginia Delegates to Thomas Jefferson"
"dg016656",1781,"Samuel Adams to Caleb Davis"
"dg016657",1781,"William Burnet to Samuel Huntington"
"dg016658",1781,"John Hanson to Philip Thomas"
"dg016659",1781,"Samuel Huntington to John Paul Jones"
"dg016660",1781,"Memorial to Congress"
"dg0171",1781,"Thomas Rodney's Diary"
"dg0172",1781,"Articles of Confederation"
"dg0173",1781,"Samuel Huntington to Alexander McDougall"
"dg0174",1781,"Samuel Huntington to the States"
"dg0175",1781,"Samuel Huntington to George Washington"
"dg0176",1781,"Thomas Rodney's Diary"
"dg0177",1781,"Thomas Rodney to Caesar Rodney"
"dg0178",1781,"Richard Howly to Horatio Gates"
"dg0179",1781,"Alexander McDougall to Unknown"
"dg01710",1781,"Thomas Rodney's Diary"
"dg01711",1781,"Samuel Huntington to Thomas Jefferson"
"dg01712",1781,"Samuel Huntington to Thomas Sim Lee"
"dg01713",1781,"Samuel Huntington to Baron von Steuben"
"dg01714",1781,"Theodorick Bland to Richard Henry Lee"
"dg01715",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg01716",1781,"Samuel Huntington to George Washington"
"dg01717",1781,"James Lovell to Elbridge Gerry"
"dg01718",1781,"Thomas Rodney's Diary"
"dg01719",1781,"Samuel Adams to Unknown"
"dg01720",1781,"Daniel Carroll to Thomas Sim Lee"
"dg01721",1781,"James Duane to Mary Duane"
"dg01722",1781,"Samuel Huntington to Nathanael Greene"
"dg01723",1781,"Samuel Huntington to Thomas Jefferson"
"dg01724",1781,"John Mathews to William Livingston"
"dg01725",1781,"John Mathews to George Washington"
"dg01726",1781,"Thomas Rodney's Diary"
"dg01727",1781,"John Sullivan to Henry Jackson"
"dg01728",1781,"John Sullivan to John Langdon"
"dg01729",1781,"John Sullivan to George Washington"
"dg01730",1781,"John Sullivan to Meshech Weare"
"dg01731",1781,"Virginia Delegates to Thomas Jefferson"
"dg01732",1781,"Samuel Huntington to Caesar Rodney"
"dg01733",1781,"Thomas Rodney's Diary"
"dg01734",1781,"Thomas Rodney's Diary"
"dg01735",1781,"Thomas Rodney's Notes"
"dg01736",1781,"Thomas Smith to Samuel Huntington"
"dg01737",1781,"Committee of Congress to George Washington"
"dg01738",1781,"James Lovell to Benjamin Franklin"
"dg01739",1781,"James Lovell to John Jay"
"dg01740",1781,"Alexander McDougall to Samuel Huntington"
"dg01741",1781,"John Sullivan to George Washington"
"dg01742",1781,"Samuel Huntington to Nathaniel Barber"
"dg01743",1781,"Samuel Huntington to John Cochran"
"dg01744",1781," Sam. Huntington President"
"dg01745",1781,"Theodorick Bland to Joseph Reed"
"dg01746",1781,"New York Delegates to George Clinton"
"dg01747",1781,"Daniel Carroll to Thomas Sim Lee"
"dg01748",1781,"Arnold Henry Dohrman"
"dg01749",1781,"Alexander McDougall to George Clinton"
"dg01750",1781,"Samuel Adams to the Public"
"dg01751",1781,"Samuel Adams to Jeremiah Powell"
"dg01752",1781,"Maryland Delegates to Thomas Sim Lee"
"dg01753",1781,"Thomas Rodney to Caesar Rodney"
"dg01754",1781,"Samuel Adams to Elizabeth Adams"
"dg01755",1781,"Joseph Jones to Virginia Auditors"
"dg01756",1781,"James Lovell to Elbridge Gerry"
"dg01757",1781,"Jesse Root to Jonathan Trumbull, Sr."
"dg01758",1781,"John Sullivan to Alexander McDougall"
"dg01759",1781,"James M. Varnum to William Greene"
"dg01760",1781,"Daniel Carroll to Thomas Sim Lee"
"dg01761",1780,"Samuel Huntington to Thomas Sim Lee"
"dg01762",1781,"Daniel Carroll to Thomas Sim Lee"
"dg01763",1781,"James Duane to Mary Duane"
"dg01764",1781,"William Floyd to George Clinton"
"dg01765",1781,"Samuel Johnston to James Iredell"
"dg01766",1781,"James Lovell to Elbridge Gerry"
"dg01767",1781,"Virginia Delegates to Thomas Jefferson"
"dg01768",1781,"Oliver Wolcott to Samuel Lyman"
"dg01769",1781,"Samuel Huntington to Joseph Reed"
"dg01770",1781,"Samuel Huntington to the States"
"dg01771",1781,"Theodorick Bland to St. George Tucker"
"dg01772",1781,"Daniel Carroll to Thomas Sim Lee"
"dg01773",1781,"James Duane to William Malcom"
"dg01774",1781,"William Livingston"
"dg01775",1781,"Frederick A. Muhlenberg"
"dg01776",1781,"Committee of Congress to Jean Holker"
"dg01777",1781,"William Livingston"
"dg01778",1781,"Samuel Huntington to the States"
"dg01779",1781,"James Lovell to John Avery"
"dg01780",1781,"James Lovell to Samuel Holten"
"dg01781",1781,"Samuel Huntington to Benjamin Huntington"
"dg01782",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg01783",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg01784",1781,"Jesse Root to Benjamin Huntington"
"dg01785",1781,"Jesse Root to John Lawrence"
"dg01786",1781,"Oliver Wolcott to Jonathan Trumbull, Sr."
"dg01787",1781,"Samuel Huntington to Thomas Jefferson"
"dg01788",1781,"Samuel Huntington to George Washington"
"dg01789",1781,"Samuel Adams to the Public"
"dg01790",1781,"James Duane to Robert R. Livingston"
"dg01791",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg01792",1781,"James Lovell to Elbridge Gerry"
"dg01793",1781,"James Lovell to Samuel Holten"
"dg01794",1781,"Maryland Delegates to Thomas Sim Lee"
"dg01795",1781,"James M. Varnum to Catharine Greene"
"dg01796",1781,"Virginia Delegates to Thomas Jefferson"
"dg01797",1781,"Thomas Bee to John Laurens"
"dg01798",1781,"William Livingston"
"dg01799",1781,"the Chevalier de La Luzerne"
"dg017100",1781,"Nicholas Van Dyke to Thomas Rodney"
"dg017101",1781,"James Duane to Mary Duane"
"dg017102",1781,"Samuel Huntington to the States"
"dg017103",1781,"William Churchill Houston to Thomas McKean"
"dg017104",1781,"James Lovell to John Adams"
"dg017105",1781,"James Lovell to Benjamin Franklin"
"dg017106",1781,"James Lovell to John Jay"
"dg017107",1781,"Abraham Clark to Elias Dayton"
"dg017108",1781,"Theodorick Bland to Frances Tucker"
"dg017109",1781,"John Hanson to Thomas Sim Lee"
"dg017110",1781,"Samuel Johnston to James Iredell"
"dg017111",1781,"Alexander McDougall to John Laurance"
"dg017112",1781,"James M. Varnum to William Greene"
"dg017113",1781,"the Chevalier de La Luzerne"
"dg017114",1781,"Samuel Adams to Caleb Davis"
"dg017115",1781,"Respecting Henry Laurens"
"dg017116",1781,"James Madison to Thomas Jefferson"
"dg017117",1781,"Jesse Root to Jonathan Trumbull, Sr."
"dg017118",1781,"Virginia Delegates to Thomas Jefferson"
"dg017119",1781,"Oliver Wolcott to Samuel Lyman"
"dg017120",1781,"Samuel Huntington to George Clinton"
"dg017121",1781,"Samuel Huntington to George Washington"
"dg017122",1781,"John Sullivan to the Marquis de Barbe-Marbois"
"dg017123",1781,"Samuel Huntington to George Washington"
"dg017124",1781,"John Sullivan to George Washington"
"dg017125",1781,"John Witherspoon to William Livingston"
"dg017126",1781,"Connecticut Delegates' Memorial"
"dg017127",1781,"the Chevalier Destouches"
"dg017128",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg017129",1781,"George Washington, et al."
"dg017130",1781,"William Sharpe to Nathanael Greene"
"dg017131",1781,"Samuel Johnston to James Iredell"
"dg017132",1781,"Samuel Huntington to Certain States"
"dg017133",1781,"Thomas Rodney and Nicholas Van Dyke"
"dg017134",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017135",1781,"John Hanson to Philip Thomas"
"dg017136",1781,"James Lovell to Elbridge Gerry"
"dg017137",1781,"Maryland Delegates to Thomas Sim Lee"
"dg017138",1781,"Isaac Motte to Alexander Broughton"
"dg017139",1781,"Samuel Johnston to James Iredell"
"dg017140",1781,"Thomas Rodney's Diary"
"dg017141",1781,"John Sullivan to the Marquis de Barbe-Marbois"
"dg017142",1781,"Thomas Rodney's Diary"
"dg017143",1781,"Samuel Huntington to George Washington"
"dg017144",1781,"Samuel Huntington to George Washington"
"dg017145",1781,"Thomas Rodney's Diary"
"dg017146",1781,"William Livingston"
"dg017147",1781,"Samuel Huntington to Nathanael Greene"
"dg017148",1781,"Chevalier de La Luzerne"
"dg017149",1781,"Samuel Huntington to the States"
"dg017150",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg017151",1781,"James Madison to Thomas Jefferson"
"dg017152",1781,"John Mathews to George Washington"
"dg017153",1781,"Thomas Rodney's Diary"
"dg017154",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017155",1781,"James Lovell to Samuel Holten"
"dg017156",1781,"Thomas Rodney's Diary"
"dg017157",1781,"Virginia Delegates to Thomas Jefferson"
"dg017158",1781,"Samuel Huntington to Thomas Jefferson"
"dg017159",1781,"Thomas Rodney's Diary"
"dg017160",1781,"Samuel Huntington to John Paul Jones"
"dg017161",1781,"Samuel Huntington to the States"
"dg017162",1781,"Samuel Huntington to Certain States"
"dg017163",1781,"Samuel Huntington to John Hancock"
"dg017164",1781,"Samuel Huntington to George Washington"
"dg017165",1781,"James Duane to Marinus Willett"
"dg017166",1781,"Samuel Huntington to the States"
"dg017167",1781,"James Lovell to Robert Morris"
"dg017168",1781,"James M. Varnum to William Greene"
"dg017169",1781,"Samuel Adams to Samuel Cooper"
"dg017170",1781,"Samuel Huntington to George Washington"
"dg017171",1781,"James Lovell to Abigail Adams"
"dg017172",1781,"James Lovell to Elbridge Gerry"
"dg017173",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017174",1781,"John Mathews to William Livingston"
"dg017175",1781,"Isaac Motte to John Sanford Dart"
"dg017176",1781,"Virginia Delegates to Thomas Jefferson"
"dg017177",1781,"Virginia Delegates to Virginia Merchants"
"dg017178",1781,"Samuel Huntington to Robert Morris"
"dg017179",1781,"Georgia Delegates to Nathanael Greene"
"dg017180",1781,"Samuel Huntington to George Washington"
"dg017181",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017182",1781,"Samuel Huntington to Thomas Jefferson"
"dg017183",1781,"Samuel Huntington to Matthew Tilghman"
"dg017184",1781,"Virginia Delegates' Memorandum"
"dg017185",1781,"Virginia Delegates to Thomas Jefferson"
"dg017186",1781,"Daniel Carroll to Matthew Tilghman"
"dg017187",1781,"Daniel Carroll to Matthew Tilghman"
"dg017188",1781,"Samuel Huntington to Certain States"
"dg017189",1781,"Samuel Huntington to John Hancock"
"dg017190",1781,"Samuel Huntington to Timothy Pickering"
"dg017191",1781,"Samuel Huntington to George Washington"
"dg017192",1781,"James Madison to James Madison, Sr."
"dg017193",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017194",1781,"Committee of Congress to Nathanael Greene"
"dg017195",1781,"Samuel Huntington to Jonathan Trumbull, Sr."
"dg017196",1781,"Artemas Ward to Thomas Ward"
"dg017197",1781,"James Lovell to Elbridge Gerry"
"dg017198",1781,"Daniel Carroll to Charles Carroll of Carrollton"
"dg017199",1781,"Samuel Huntington to Certain States"
"dg017200",1781,"Samuel Huntington to Robert Morris"
"dg017201",1781,"Samuel Huntington to George Washington"
"dg017202",1781,"Samuel Johnston to James Iredell"
"dg017203",1781,"James Madison to Thomas Jefferson"
"dg017204",1781,"Charles Thomson to John Dickinson"
"dg017205",1781,"Virginia Delegates to Thomas Jefferson"
"dg017206",1781,"John Mathews to George Washington"
"dg017207",1781,"John Sullivan to George Washington"
"dg017208",1781,"Samuel Huntington to Ephraim Blaine"
"dg017209",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017210",1781,"James Madison to Thomas Jefferson"
"dg017211",1781,"Virginia Delegates to Thomas Jefferson"
"dg017212",1781,"Daniel Carroll to Thomas Sim Lee"
"dg017213",1781,"Samuel Johnston to Thomas Burke"
"dg017214",1781,"Samuel Johnston to James Iredell"
"dg017215",1781,"Samuel Johnston to Allen Jones"
